"";"BSBG01";"percentile";"dvar";"groupvar";"refgroup";"compgroup";"val";"val_se";"cval";"cval_se";"valdiff";"valdiff_se";"valdiff_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"3741";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"Malta";466,284918;3,92557917169608;503,515332;3,62439958850619;37,230414;5,34288725413685;6,96822003331131;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3742";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"Morocco";466,284918;3,92557917169608;368,851112;4,29872922454349;-97,433806;5,82144696610717;-16,7370426231254;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3743";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"Oman";466,284918;3,92557917169608;417,971646;3,49422814576636;-48,313272;5,25545451582638;-9,19297690704171;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3744";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"New Zealand";466,284918;3,92557917169608;472,221354;6,28962662418574;5,936436;7,4141469438446;0,800690361947651;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3745";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"Norway";466,284918;3,92557917169608;504,8098;4,20470395020266;38,524882;5,75236535193167;6,69722447081064;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3746";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"Portugal";466,284918;3,92557917169608;466,284918;3,92557917169608;0;5,55160730478194;0;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3747";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"Qatar";466,284918;3,92557917169608;446,289514;8,21701109689016;-19,995404;9,10656044836195;-2,19571419015801;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3748";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"Romania";466,284918;3,92557917169608;501,655652;8,03007694083527;35,370734;8,9382496893401;3,9572327054349;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3749";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"Saudi Arabia";466,284918;3,92557917169608;393,522138;4,68573209443134;-72,76278;6,11279454047312;-11,9033577062396;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3750";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"Singapore";466,284918;3,92557917169608;614,36848;7,30310998757796;148,083562;8,29129587723868;17,8601227350383;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3751";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"South Africa";466,284918;3,92557917169608;395,283918;3,53211469586764;-71,001;5,28072022152454;-13,4453250733859;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3752";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"Sweden";466,284918;3,92557917169608;517,441452;3,66973897507908;51,156534;5,37374692169892;9,51971403666826;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3753";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"United Arab Emirates";466,284918;3,92557917169608;482,19706;2,68882948394463;15,912142;4,75814836117834;3,34418786304079;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"3754";"Girl";50;"BSMMAT0";"IDCNTRY";"Portugal";"Turkey";466,284918;3,92557917169608;509,236372;5,9285070123391;42,951454;7,11037040023992;6,04067743060906;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
